1017758	1	
1066889	1	
378782	1	
34716	1	
182188	1	
788413	1	
362423	1	
18359	1	
18363	1	
313287	1	
444375	1	
690137	1	
280549	1	
886760	1	
690145	1	
247790	1	
18414	1	
542707	1	
1099756	1	
772124	1	
51224	1	
690195	1	
542741	1	
378919	1	
821280	1	
378933	1	
280631	1	
460848	1	
297020	1	
542797	1	
198729	1	
821313	1	
264278	1	
755804	1	
329820	1	
755798	1	
821331	1	
985197	1	
673897	1	
1017964	1	
673902	1	
559200	1	
559202	1	
673888	1	
673895	1	
919678	1	
460917	1	
247925	1	
1067113	1	
1050729	1	
444551	1	
444544	1	
1050783	1	
460948	1	
198800	1	
772241	1	
477340	1	
460955	1	
67746	1	
788646	1	
919712	1	
1099936	1	
264373	1	
641201	1	
248017	1	
723166	1	
575703	1	
755950	1	
231670	1	
297203	1	
297209	1	
297217	1	
297218	1	
968969	1	
297231	1	
1034497	1	
2324	1	
837915	1	
805147	1	
854294	1	
297247	1	
248100	1	
297261	1	
805158	1	
297262	1	
968995	1	
444712	1	
18739	1	
297264	1	
411966	1	
248121	1	
2362	1	
608564	1	
297284	1	
67905	1	
575816	1	
526665	1	
297285	1	
297286	1	
739662	1	
297283	1	
182609	1	
543069	1	
837977	1	
280935	1	
215400	1	
919907	1	
723320	1	
739698	1	
788849	1	
1083758	1	
280966	1	
1034635	1	
723359	1	
1034643	1	
608687	1	
248234	1	
674211	1	
1067451	1	
952736	1	
1034656	1	
559544	1	
100787	1	
444850	1	
68038	1	
985542	1	
133588	1	
821722	1	
870874	1	
625111	1	
543211	1	
575980	1	
477693	1	
477692	1	
723467	1	
199173	1	
428559	1	
133647	1	
117262	1	
281107	1	
625175	1	
969256	1	
674349	1	
887335	1	
297515	1	
2617	1	
674353	1	
870961	1	
657994	1	
297536	1	
854602	1	
281162	1	
297547	1	
625222	1	
297557	1	
297554	1	
297564	1	
395870	1	
854609	1	
297562	1	
674389	1	
297563	1	
1018478	1	
723565	1	
379501	1	
674402	1	
1100408	1	
199277	1	
281203	1	
248442	1	
51835	1	
248445	1	
477831	1	
379526	1	
1034886	1	
248462	1	
739973	1	
576146	1	
51868	1	
35493	1	
608943	1	
1084091	1	
248494	1	
576184	1	
1034943	1	
84665	1	
576183	1	
1100486	1	
1100530	1	
1100533	1	
1034981	1	
1035007	1	
1035003	1	
805620	1	
281341	1	
84738	1	
461569	1	
1035014	1	
903942	1	
133903	1	
264980	1	
609048	1	
477974	1	
527124	1	
428836	1	
150305	1	
1018666	1	
199467	1	
330541	1	
265000	1	
68397	1	
1035043	1	
68401	1	
248625	1	
789302	1	
101183	1	
52033	1	
428868	1	
314197	1	
346966	1	
68440	1	
428892	1	
1035091	1	
428891	1	
1018735	1	
1018729	1	
854887	1	
1051489	1	
543600	1	
134014	1	
740213	1	
1018767	1	
625537	1	
396171	1	
543640	1	
756633	1	
625552	1	
265119	1	
297894	1	
150436	1	
68522	1	
1051582	1	
150455	1	
789429	1	
19390	1	
1051600	1	
445378	1	
887754	1	
396247	1	
756689	1	
1100797	1	
35825	1	
461811	1	
1018869	1	
150535	1	
248843	1	
265224	1	
19474	1	
822303	1	
3094	1	
35862	1	
429086	1	
429085	1	
19484	1	
1051663	1	
1035303	1	
248879	1	
117806	1	
52273	1	
248880	1	
52277	1	
150580	1	
19513	1	
478265	1	
216134	1	
1100886	1	
19527	1	
969820	1	
85074	1	
904280	1	
920664	1	
330835	1	
969815	1	
625744	1	
347225	1	
68700	1	
1100913	1	
314466	1	
1018982	1	
1019007	1	
1084515	1	
68734	1	
19588	1	
281729	1	
1100949	1	
298115	1	
625792	1	
920730	1	
1002641	1	
150689	1	
904360	1	
429216	1	
462006	1	
216244	1	
724145	1	
658614	1	
756916	1	
658654	1	
724190	1	
658666	1	
19681	1	
478437	1	
920806	1	
150761	1	
150767	1	
281852	1	
543989	1	
363785	1	
249107	1	
249106	1	
1019163	1	
773399	1	
822545	1	
757027	1	
593187	1	
527655	1	
429365	1	
249142	1	
478514	1	
478513	1	
216381	1	
625992	1	
560459	1	
658765	1	
19783	1	
68939	1	
281928	1	
19795	1	
986460	1	
118103	1	
658768	1	
19802	1	
511322	1	
363867	1	
626029	1	
970087	1	
1052000	1	
822648	1	
396658	1	
150906	1	
822641	1	
822642	1	
314757	1	
658818	1	
986496	1	
789916	1	
19862	1	
773532	1	
789924	1	
1052091	1	
773536	1	
429490	1	
626099	1	
576948	1	
265669	1	
921034	1	
150987	1	
429517	1	
282056	1	
970202	1	
904665	1	
52694	1	
658899	1	
216537	1	
1052110	1	
560616	1	
216546	1	
822766	1	
724472	1	
495092	1	
1068562	1	
511488	1	
429579	1	
511510	1	
626202	1	
495121	1	
495132	1	
429592	1	
921134	1	
429605	1	
642594	1	
36397	1	
773688	1	
380464	1	
380478	1	
249406	1	
151103	1	
708171	1	
724556	1	
1068633	1	
134734	1	
986714	1	
790098	1	
314987	1	
52848	1	
200304	1	
691838	1	
822900	1	
200315	1	
904817	1	
200316	1	
85634	1	
200333	1	
986781	1	
216726	1	
1101449	1	
724631	1	
1035923	1	
626347	1	
298659	1	
1035941	1	
20141	1	
822970	1	
872117	1	
1101481	1	
85691	1	
315067	1	
446151	1	
986830	1	
986824	1	
20175	1	
773845	1	
970448	1	
397026	1	
462561	1	
151274	1	
528103	1	
1036027	1	
773885	1	
823035	1	
282365	1	
872183	1	
577270	1	
724747	1	
675592	1	
380678	1	
577304	1	
20247	1	
626449	1	
577322	1	
462635	1	
986939	1	
479038	1	
954160	1	
577354	1	
577356	1	
954184	1	
954179	1	
118610	1	
577373	1	
298846	1	
970596	1	
757604	1	
118654	1	
970639	1	
479110	1	
544649	1	
954251	1	
20360	1	
1003397	1	
1019781	1	
53142	1	
1101703	1	
774034	1	
774039	1	
642966	1	
282532	1	
20387	1	
446387	1	
315327	1	
905160	1	
20424	1	
921543	1	
806849	1	
298972	1	
561105	1	
20448	1	
1052657	1	
20459	1	
937955	1	
806881	1	
20471	1	
266232	1	
20482	1	
1036300	1	
184325	1	
151560	1	
184332	1	
20495	1	
675866	1	
315415	1	
954388	1	
1019938	1	
1019967	1	
528440	1	
757839	1	
708687	1	
544846	1	
446547	1	
938064	1	
741460	1	
20585	1	
446578	1	
987252	1	
725111	1	
561268	1	
217221	1	
692364	1	
741508	1	
512150	1	
938139	1	
200854	1	
954513	1	
20641	1	
938157	1	
544932	1	
118963	1	
544955	1	
315578	1	
659656	1	
987337	1	
544962	1	
250067	1	
315605	1	
446674	1	
200918	1	
1102029	1	
184546	1	
954603	1	
135403	1	
577762	1	
1036516	1	
905440	1	
332010	1	
905463	1	
1003765	1	
692471	1	
561416	1	
20737	1	
20739	1	
86274	1	
20754	1	
741662	1	
741661	1	
151838	1	
528680	1	
1003821	1	
20771	1	
528683	1	
758061	1	
725311	1	
201016	1	
905522	1	
250181	1	
201055	1	
1053043	1	
1003883	1	
184683	1	
872804	1	
1053051	1	
217455	1	
1003873	1	
86390	1	
37245	1	
397691	1	
741768	1	
119172	1	
20871	1	
20875	1	
20885	1	
53655	1	
201123	1	
758189	1	
758178	1	
758183	1	
37295	1	
70064	1	
20914	1	
20916	1	
70068	1	
70071	1	
70072	1	
70075	1	
299455	1	
70077	1	
70076	1	
70079	1	
938416	1	
1036721	1	
70078	1	
889293	1	
70081	1	
70080	1	
53697	1	
889292	1	
889294	1	
889290	1	
561627	1	
889300	1	
184792	1	
889297	1	
709079	1	
20962	1	
545261	1	
283107	1	
283117	1	
332271	1	
758244	1	
20975	1	
20990	1	
709131	1	
512518	1	
725513	1	
250373	1	
610831	1	
971270	1	
53771	1	
971294	1	
234006	1	
1053194	1	
21018	1	
21025	1	
610860	1	
479791	1	
578085	1	
53809	1	
561721	1	
807475	1	
889422	1	
578114	1	
168525	1	
578136	1	
21073	1	
807513	1	
774748	1	
152154	1	
168539	1	
184929	1	
365155	1	
578147	1	
1053307	1	
807527	1	
987744	1	
103027	1	
283255	1	
53885	1	
201340	1	
791179	1	
840320	1	
1102467	1	
578204	1	
807577	1	
807570	1	
430758	1	
217762	1	
250528	1	
135841	1	
774823	1	
21166	1	
774840	1	
135866	1	
135864	1	
774837	1	
266938	1	
21187	1	
611018	1	
217798	1	
496320	1	
103113	1	
1086170	1	
791256	1	
791258	1	
430815	1	
774882	1	
447215	1	
561915	1	
1037044	1	
447226	1	
692980	1	
21268	1	
627484	1	
824085	1	
201503	1	
234275	1	
840495	1	
807720	1	
807719	1	
1053503	1	
545591	1	
807759	1	
643918	1	
103245	1	
561989	1	
103246	1	
136013	1	
758609	1	
152409	1	
103268	1	
545632	1	
676704	1	
578405	1	
758628	1	
1004412	1	
152442	1	
21370	1	
512891	1	
988047	1	
643976	1	
971658	1	
709519	1	
398208	1	
103302	1	
627584	1	
725911	1	
21409	1	
938941	1	
1037240	1	
938935	1	
185288	1	
1037253	1	
332750	1	
758727	1	
381897	1	
1086430	1	
840664	1	
463838	1	
267226	1	
168924	1	
21472	1	
332769	1	
1053689	1	
431085	1	
365545	1	
398312	1	
726011	1	
21492	1	
1053668	1	
283634	1	
398334	1	
431100	1	
1086445	1	
283648	1	
676879	1	
332803	1	
627714	1	
578564	1	
513041	1	
1086474	1	
676886	1	
21536	1	
1037353	1	
873508	1	
332852	1	
267324	1	
562225	1	
873526	1	
889904	1	
627767	1	
562251	1	
709699	1	
21580	1	
463953	1	
185438	1	
1086576	1	
513122	1	
676972	1	
545902	1	
463968	1	
545891	1	
119920	1	
267377	1	
676989	1	
21628	1	
562293	1	
251005	1	
21632	1	
677001	1	
677005	1	
529541	1	
677012	1	
480419	1	
709806	1	
709816	1	
21683	1	
971952	1	
1053871	1	
152770	1	
201921	1	
21699	1	
562371	1	
971971	1	
791746	1	
939200	1	
1004764	1	
1004761	1	
1004758	1	
873684	1	
840918	1	
1053898	1	
1103053	1	
21727	1	
1103091	1	
234728	1	
54507	1	
840935	1	
234735	1	
939235	1	
464126	1	
1103120	1	
873743	1	
939277	1	
775427	1	
1103131	1	
873757	1	
988446	1	
1103106	1	
103699	1	
906521	1	
939308	1	
300322	1	
906533	1	
431404	1	
103725	1	
398646	1	
300341	1	
300338	1	
333117	1	
120120	1	
21817	1	
120123	1	
218425	1	
21820	1	
644406	1	
464194	1	
300360	1	
644440	1	
21844	1	
808280	1	
398687	1	
365914	1	
267623	1	
660845	1	
1103224	1	
1103225	1	
1103200	1	
611705	1	
316785	1	
1086829	1	
562568	1	
1004937	1	
595353	1	
497053	1	
185756	1	
710059	1	
185763	1	
153000	1	
775584	1	
21932	1	
644519	1	
5552	1	
202164	1	
251327	1	
21953	1	
316869	1	
251329	1	
710089	1	
120261	1	
726478	1	
21962	1	
251337	1	
185800	1	
185810	1	
447958	1	
513493	1	
1037787	1	
398801	1	
1070535	1	
185813	1	
202200	1	
841168	1	
497115	1	
464359	1	
841195	1	
316913	1	
480767	1	
611829	1	
185852	1	
464387	1	
169479	1	
202245	1	
742914	1	
677379	1	
1054210	1	
22038	1	
874010	1	
988693	1	
874003	1	
579095	1	
480800	1	
5677	1	
398902	1	
431666	1	
22069	1	
22082	1	
22087	1	
808519	1	
5708	1	
38477	1	
1070685	1	
431689	1	
22096	1	
824927	1	
185943	1	
120413	1	
824932	1	
562787	1	
120430	1	
22128	1	
988797	1	
153211	1	
185982	1	
759414	1	
579211	1	
284296	1	
153237	1	
22174	1	
38558	1	
300698	1	
22177	1	
300707	1	
579232	1	
300716	1	
186031	1	
988834	1	
513717	1	
186033	1	
644813	1	
595661	1	
349900	1	
120527	1	
5844	1	
186073	1	
808684	1	
1038058	1	
481005	1	
22250	1	
251641	1	
1005300	1	
726772	1	
808716	1	
1005323	1	
38663	1	
808709	1	
186126	1	
284437	1	
38675	1	
186143	1	
972561	1	
399143	1	
87850	1	
399144	1	
87856	1	
481077	1	
644912	1	
22336	1	
235337	1	
235346	1	
759657	1	
808810	1	
825191	1	
759653	1	
169836	1	
251756	1	
300912	1	
22391	1	
202621	1	
153469	1	
546696	1	
563096	1	
251794	1	
808861	1	
22420	1	
186271	1	
563104	1	
55214	1	
268215	1	
825273	1	
1054629	1	
22460	1	
710583	1	
38848	1	
268229	1	
956364	1	
1038284	1	
546767	1	
1054680	1	
268238	1	
120781	1	
169933	1	
22490	1	
202712	1	
956371	1	
808942	1	
989162	1	
825323	1	
858085	1	
546787	1	
956389	1	
1071101	1	
399348	1	
350195	1	
1103847	1	
956403	1	
1087471	1	
497664	1	
481295	1	
727041	1	
858113	1	
1021952	1	
38932	1	
497683	1	
825370	1	
645143	1	
530465	1	
38956	1	
694309	1	
317497	1	
612425	1	
268352	1	
563277	1	
284739	1	
874564	1	
317519	1	
71754	1	
874563	1	
546907	1	
841846	1	
776333	1	
202895	1	
481425	1	
596126	1	
727186	1	
399524	1	
956586	1	
1054908	1	
530596	1	
874679	1	
317624	1	
1005774	1	
727235	1	
743617	1	
989381	1	
989379	1	
39116	1	
661701	1	
39120	1	
628953	1	
301269	1	
776408	1	
1071300	1	
1054916	1	
1054918	1	
432349	1	
874707	1	
1005802	1	
727276	1	
694498	1	
710882	1	
432367	1	
694499	1	
596214	1	
661749	1	
923918	1	
301318	1	
841992	1	
71950	1	
678169	1	
170262	1	
956697	1	
858391	1	
809238	1	
170264	1	
153887	1	
39198	1	
760085	1	
760111	1	
186660	1	
121130	1	
6445	1	
219436	1	
268587	1	
579889	1	
923955	1	
842033	1	
579894	1	
448838	1	
989518	1	
285006	1	
334152	1	
973149	1	
268627	1	
448862	1	
432477	1	
252255	1	
776555	1	
301409	1	
727404	1	
727394	1	
645474	1	
661863	1	
481653	1	
1055080	1	
285053	1	
858486	1	
645520	1	
809384	1	
39333	1	
547234	1	
858556	1	
727481	1	
1055138	1	
580030	1	
645577	1	
203208	1	
842205	1	
612828	1	
842221	1	
514534	1	
973308	1	
809471	1	
924151	1	
121339	1	
858609	1	
121345	1	
842253	1	
776713	1	
465413	1	
498179	1	
498190	1	
23049	1	
1071643	1	
416283	1	
6693	1	
121393	1	
301619	1	
743984	1	
842289	1	
563766	1	
989774	1	
662094	1	
481857	1	
875101	1	
39506	1	
88667	1	
580181	1	
186972	1	
547439	1	
121448	1	
399978	1	
858749	1	
907903	1	
858737	1	
1006221	1	
203402	1	
416396	1	
72330	1	
989855	1	
809630	1	
203412	1	
88731	1	
858768	1	
252598	1	
88765	1	
1022671	1	
334533	1	
563913	1	
465613	1	
39629	1	
449239	1	
531152	1	
678608	1	
465639	1	
367333	1	
465636	1	
776943	1	
203499	1	
842470	1	
154351	1	
318199	1	
137972	1	
465677	1	
908033	1	
662278	1	
908056	1	
465692	1	
465688	1	
23327	1	
23329	1	
465699	1	
465697	1	
219949	1	
842530	1	
908067	1	
219954	1	
121651	1	
138039	1	
121655	1	
138043	1	
138040	1	
678711	1	
138047	1	
1088344	1	
908102	1	
908125	1	
531291	1	
514897	1	
498513	1	
727900	1	
482143	1	
940880	1	
498520	1	
482150	1	
580461	1	
629602	1	
858979	1	
777080	1	
662385	1	
695182	1	
383875	1	
875417	1	
580509	1	
875418	1	
498590	1	
88986	1	
203672	1	
695188	1	
596886	1	
1022890	1	
744353	1	
367528	1	
514993	1	
1022904	1	
482236	1	
72647	1	
89039	1	
547801	1	
23509	1	
121815	1	
990167	1	
777194	1	
1104885	1	
400353	1	
875492	1	
596963	1	
547812	1	
23532	1	
908258	1	
973821	1	
515057	1	
924662	1	
1006602	1	
875528	1	
744461	1	
285705	1	
957440	1	
384022	1	
760860	1	
646163	1	
597034	1	
39986	1	
39991	1	
1039411	1	
580660	1	
269382	1	
1039432	1	
859206	1	
498761	1	
908376	1	
744529	1	
646253	1	
875624	1	
957541	1	
957539	1	
531578	1	
23669	1	
941177	1	
744591	1	
72839	1	
89229	1	
400534	1	
285844	1	
613531	1	
646299	1	
89241	1	
7329	1	
154795	1	
1105084	1	
416946	1	
89273	1	
695499	1	
203970	1	
564428	1	
89289	1	
924868	1	
23758	1	
187597	1	
367828	1	
548058	1	
482534	1	
482533	1	
482531	1	
89321	1	
89325	1	
1039604	1	
302330	1	
498951	1	
23826	1	
515359	1	
367902	1	
957714	1	
875792	1	
384283	1	
679189	1	
990501	1	
236847	1	
253244	1	
269636	1	
138563	1	
466246	1	
761167	1	
548175	1	
924998	1	
548190	1	
269651	1	
433502	1	
89434	1	
613730	1	
925024	1	
89461	1	
154997	1	
220539	1	
155010	1	
89472	1	
204167	1	
7558	1	
302472	1	
335254	1	
875929	1	
187797	1	
1105289	1	
597408	1	
597414	1	
368048	1	
155063	1	
892347	1	
482748	1	
597448	1	
597453	1	
89544	1	
89546	1	
1023427	1	
155087	1	
597447	1	
204236	1	
155088	1	
597467	1	
990684	1	
597459	1	
499165	1	
450023	1	
597480	1	
597483	1	
89575	1	
220645	1	
597486	1	
597473	1	
597476	1	
597496	1	
597500	1	
597491	1	
597493	1	
597492	1	
597512	1	
744963	1	
679427	1	
744960	1	
630277	1	
89621	1	
319000	1	
597525	1	
597526	1	
876072	1	
89641	1	
1039930	1	
319034	1	
24126	1	
171584	1	
417349	1	
876099	1	
859741	1	
581208	1	
302685	1	
843344	1	
89693	1	
89709	1	
1105505	1	
155255	1	
89719	1	
450174	1	
138876	1	
548470	1	
286331	1	
663177	1	
515727	1	
351902	1	
253596	1	
859821	1	
515749	1	
171681	1	
810664	1	
1056438	1	
253610	1	
40617	1	
827040	1	
433842	1	
679602	1	
89791	1	
368320	1	
433878	1	
335572	1	
270046	1	
188126	1	
220894	1	
745174	1	
614102	1	
909037	1	
106211	1	
417506	1	
777966	1	
220901	1	
1105655	1	
368361	1	
499435	1	
368362	1	
859902	1	
335602	1	
335609	1	
106239	1	
89854	1	
89861	1	
843528	1	
728835	1	
990983	1	
302863	1	
991007	1	
925465	1	
859921	1	
352024	1	
1072947	1	
515874	1	
417580	1	
352041	1	
1089340	1	
352054	1	
40763	1	
1056555	1	
1072941	1	
991025	1	
106303	1	
237376	1	
220999	1	
171847	1	
859975	1	
646992	1	
319349	1	
876408	1	
761731	1	
761733	1	
286603	1	
155533	1	
516001	1	
483247	1	
1056675	1	
352176	1	
188345	1	
73672	1	
73674	1	
565190	1	
73678	1	
73681	1	
73682	1	
384977	1	
73684	1	
614380	1	
778221	1	
24550	1	
565221	1	
73711	1	
40951	1	
827379	1	
1105943	1	
73742	1	
909342	1	
1056781	1	
909359	1	
319523	1	
73771	1	
909350	1	
696359	1	
811043	1	
319551	1	
385092	1	
8271	1	
729156	1	
991315	1	
696407	1	
991341	1	
122986	1	
368745	1	
254061	1	
729214	1	
254068	1	
548978	1	
139385	1	
139413	1	
827541	1	
549014	1	
549015	1	
1073328	1	
1106099	1	
434339	1	
1106102	1	
860321	1	
434347	1	
1089726	1	
417975	1	
991422	1	
172230	1	
729293	1	
1106142	1	
729309	1	
254164	1	
614613	1	
516312	1	
614639	1	
516342	1	
581882	1	
1024251	1	
1089771	1	
106749	1	
991474	1	
778511	1	
991494	1	
565505	1	
581893	1	
188684	1	
614681	1	
991519	1	
450834	1	
74004	1	
221462	1	
581918	1	
221460	1	
123161	1	
254241	1	
696617	1	
876841	1	
827686	1	
762148	1	
778555	1	
827709	1	
205104	1	
1007926	1	
1040688	1	
123200	1	
778569	1	
975179	1	
287043	1	
287054	1	
123216	1	
729439	1	
549213	1	
581970	1	
352607	1	
319839	1	
614743	1	
794988	1	
319841	1	
205164	1	
41329	1	
319872	1	
516490	1	
696711	1	
352650	1	
647571	1	
385433	1	
631189	1	
254373	1	
778669	1	
745900	1	
221608	1	
663972	1	
991678	1	
1024444	1	
352694	1	
876981	1	
1040817	1	
975307	1	
1008092	1	
270800	1	
188888	1	
319967	1	
811492	1	
123371	1	
844257	1	
582141	1	
680447	1	
8694	1	
516607	1	
844278	1	
401922	1	
320000	1	
254470	1	
729614	1	
516609	1	
385551	1	
418312	1	
516630	1	
1106441	1	
746007	1	
401974	1	
123443	1	
795199	1	
1024568	1	
778802	1	
877104	1	
139836	1	
287318	1	
320092	1	
320095	1	
680555	1	
991853	1	
942699	1	
664173	1	
877182	1	
320112	1	
1041019	1	
320125	1	
369279	1	
762480	1	
320121	1	
565897	1	
123522	1	
320140	1	
320150	1	
860824	1	
189088	1	
189096	1	
385705	1	
680639	1	
877242	1	
811702	1	
8895	1	
959181	1	
1041094	1	
942788	1	
565955	1	
762566	1	
1106654	1	
320222	1	
631528	1	
123625	1	
107240	1	
107245	1	
598776	1	
991997	1	
1057513	1	
189197	1	
877328	1	
582443	1	
779041	1	
1024804	1	
156457	1	
1024802	1	
992032	1	
860978	1	
975695	1	
1024839	1	
320348	1	
942933	1	
25435	1	
1057611	1	
861008	1	
762709	1	
844650	1	
320355	1	
566112	1	
320360	1	
844671	1	
1090405	1	
975736	1	
1024889	1	
615282	1	
320391	1	
1024902	1	
844673	1	
877470	1	
943003	1	
385945	1	
828305	1	
730031	1	
517026	1	
25510	1	
1057720	1	
271294	1	
910256	1	
140220	1	
123846	1	
779212	1	
91083	1	
320463	1	
156633	1	
877520	1	
1057776	1	
386022	1	
959467	1	
943080	1	
566241	1	
975845	1	
123884	1	
418806	1	
877567	1	
173040	1	
1008633	1	
599024	1	
1090578	1	
746504	1	
123910	1	
386058	1	
123920	1	
828446	1	
795672	1	
320566	1	
320561	1	
992312	1	
1106983	1	
42041	1	
517176	1	
844878	1	
320588	1	
1074271	1	
861269	1	
58474	1	
156782	1	
1041506	1	
500841	1	
795765	1	
42116	1	
91271	1	
320643	1	
320654	1	
222344	1	
861313	1	
992384	1	
550058	1	
582826	1	
1107130	1	
320694	1	
681138	1	
419007	1	
599222	1	
353476	1	
386244	1	
550082	1	
730335	1	
877786	1	
320733	1	
894161	1	
746709	1	
763112	1	
845035	1	
386282	1	
386293	1	
25856	1	
